symbol,date,price
XLK,2022/07/12,128.562
XLP,2022/07/12,71.608
XLU,2022/07/12,68.885
XLV,2022/07/12,127.713
XLY,2022/07/12,140.819
XOM,2022/07/12,82.364
ABBV,2022/07/13,147.816
ACN,2022/07/13,269.861
AEP,2022/07/13,91.454
AIZ,2022/07/13,172.856
ALLE,2022/07/13,94.694
AMAT,2022/07/13,88.637
AMP,2022/07/13,225.254
AMZN,2022/07/13,110.4
AVB,2022/07/13,187.06
AVY,2022/07/13,161.747
AXP,2022/07/13,138.39
BDX,2022/07/13,233.803
BF-B,2022/07/13,70.546
BMY,2022/07/13,73.281
BR,2022/07/13,144.567
CARR,2022/07/13,35.427
CDW,2022/07/13,157.378
CE,2022/07/13,106.169
CHTR,2022/07/13,465.64
CNC,2022/07/13,85.19
CNP,2022/07/13,28.555
COP,2022/07/13,80.446
CTAS,2022/07/13,374.621
CZR,2022/07/13,38.14
DG,2022/07/13,245.519
DPZ,2022/07/13,398.894
DRE,2022/07/13,56.611
DXC,2022/07/13,28.55
EWA,2022/07/13,20.483
EWC,2022/07/13,32.533
EWG,2022/07/13,21.872
EWH,2022/07/13,21.285
EWJ,2022/07/13,52.611
EWL,2022/07/13,41.04
EWQ,2022/07/13,29.144
EWT,2022/07/13,41.584
EWU,2022/07/13,28.676
EWY,2022/07/13,56.317
EWZ,2022/07/13,24.428
FTV,2022/07/13,54.163
GOOG,2022/07/13,112.187
GPC,2022/07/13,135.846
GSG,2022/07/13,21.73
HIG,2022/07/13,63.423
HIGH.L,2022/07/13,4.814
HST,2022/07/13,15.637
HYG,2022/07/13,72.346
IAU,2022/07/13,32.94
ICLN,2022/07/13,19.176
IEAA.L,2022/07/13,4.808
IEF,2022/07/13,101.772
IEFM.L,2022/07/13,704.25
IEMG,2022/07/13,46.806
IEUS,2022/07/13,47.067
IEVL.L,2022/07/13,6.618
IGF,2022/07/13,45.322
INDA,2022/07/13,39.53
IUMO.L,2022/07/13,9.384
IUVL.L,2022/07/13,7.892
IVV,2022/07/13,377.216
IWM,2022/07/13,169.656
IXN,2022/07/13,46.001
JPEA.L,2022/07/13,4.641
JPM,2022/07/13,110.104
KR,2022/07/13,47.153
LQD,2022/07/13,109.695
MCHI,2022/07/13,51.766
META,2022/07/13,163.49
MVEU.L,2022/07/13,50.64
OGN,2022/07/13,31.632
PG,2022/07/13,142.843
PPL,2022/07/13,26.646
PRU,2022/07/13,91.186
PYPL,2022/07/13,71.36
RE,2022/07/13,273.865
REET,2022/07/13,23.776
ROL,2022/07/13,34.999
ROST,2022/07/13,75.864
SEGA.L,2022/07/13,98.014
SHY,2022/07/13,81.598
SLV,2022/07/13,17.69
SPMV.L,2022/07/13,73.53
TLT,2022/07/13,114.576
UNH,2022/07/13,498.137
URI,2022/07/13,250.232
V,2022/07/13,202.937
VRSK,2022/07/13,174.126
VXX,2022/07/13,22.41
WRK,2022/07/13,38.583
XLB,2022/07/13,71.391
XLC,2022/07/13,54.461
XLE,2022/07/13,67.354
XLF,2022/07/13,30.982
XLI,2022/07/13,85.174
XLK,2022/07/13,128.224
XLP,2022/07/13,71.657
XLU,2022/07/13,68.6
XLV,2022/07/13,126.473
XLY,2022/07/13,141.973
XOM,2022/07/13,82.695
ABBV,2022/07/14,147.522
ACN,2022/07/14,266.391
AEP,2022/07/14,91.814
AIZ,2022/07/14,165.884
ALLE,2022/07/14,94.832
AMAT,2022/07/14,91.214
AMP,2022/07/14,220.403
AMZN,2022/07/14,110.63
AVB,2022/07/14,185.676
AVY,2022/07/14,162.719
AXP,2022/07/14,135.491
BDX,2022/07/14,232.512
BF-B,2022/07/14,71.173
BMY,2022/07/14,72.769
BR,2022/07/14,145.429
CARR,2022/07/14,35.308
CDW,2022/07/14,157.845
CE,2022/07/14,104.717
CHTR,2022/07/14,468.75
CNC,2022/07/14,85.76
CNP,2022/07/14,28.595
COP,2022/07/14,78.994
CTAS,2022/07/14,384.106
CZR,2022/07/14,35.39
DG,2022/07/14,247.231
DPZ,2022/07/14,396.687
DRE,2022/07/14,55.327
DXC,2022/07/14,27.95
EWA,2022/07/14,20.277
EWC,2022/07/14,31.587
EWG,2022/07/14,21.453
EWH,2022/07/14,21.097
EWJ,2022/07/14,52.093
EWL,2022/07/14,40.57
EWQ,2022/07/14,28.725
EWT,2022/07/14,41.686
EWU,2022/07/14,28.084
EWY,2022/07/14,55.289
EWZ,2022/07/14,23.804
FTV,2022/07/14,53.544
GOOG,2022/07/14,111.44
GPC,2022/07/14,135.242
GSG,2022/07/14,21.62
HIG,2022/07/14,60.932
HIGH.L,2022/07/14,4.771
HST,2022/07/14,15.479
HYG,2022/07/14,72.21
IAU,2022/07/14,32.45
ICLN,2022/07/14,19.096
IEAA.L,2022/07/14,4.78
IEF,2022/07/14,101.208
IEFM.L,2022/07/14,694.3
IEMG,2022/07/14,46.451
IEUS,2022/07/14,46.132
IEVL.L,2022/07/14,6.482
IGF,2022/07/14,45.233
INDA,2022/07/14,39.68
IUMO.L,2022/07/14,9.242
IUVL.L,2022/07/14,7.759
IVV,2022/07/14,376.304
IWM,2022/07/14,167.913
IXN,2022/07/14,46.32
JPEA.L,2022/07/14,4.612
JPM,2022/07/14,106.257
KR,2022/07/14,46.711
LQD,2022/07/14,108.998
MCHI,2022/07/14,51.136
META,2022/07/14,158.05
MVEU.L,2022/07/14,49.922
OGN,2022/07/14,31.211
PG,2022/07/14,142.421
PPL,2022/07/14,26.705
PRU,2022/07/14,88.391
PYPL,2022/07/14,69.55
RE,2022/07/14,260.227
REET,2022/07/14,23.479
ROL,2022/07/14,34.83
ROST,2022/07/14,76.501
SEGA.L,2022/07/14,97.761
SHY,2022/07/14,81.569
SLV,2022/07/14,17
SPMV.L,2022/07/14,72.58
TLT,2022/07/14,113.641
UNH,2022/07/14,499.319
URI,2022/07/14,247.72
V,2022/07/14,204.687
VRSK,2022/07/14,175.342
VXX,2022/07/14,22.32
WRK,2022/07/14,38.084
XLB,2022/07/14,70.077
XLC,2022/07/14,53.774
XLE,2022/07/14,66.082
XLF,2022/07/14,30.389
XLI,2022/07/14,84.689
XLK,2022/07/14,129.398
XLP,2022/07/14,71.716
XLU,2022/07/14,68.6
XLV,2022/07/14,126.106
XLY,2022/07/14,141.854
XOM,2022/07/14,81.038
ABBV,2022/07/15,150.641
ACN,2022/07/15,269.217
AEP,2022/07/15,92.74
AIZ,2022/07/15,165.28
ALLE,2022/07/15,96.231
AMAT,2022/07/15,94
AMP,2022/07/15,227.526
AMZN,2022/07/15,113.55
AVB,2022/07/15,189.259
AVY,2022/07/15,165.676
AXP,2022/07/15,141.448
BDX,2022/07/15,237.556
BF-B,2022/07/15,70.914
BMY,2022/07/15,74.382
BR,2022/07/15,147.935
CARR,2022/07/15,35.694
CDW,2022/07/15,160.569
CE,2022/07/15,106.689
CHTR,2022/07/15,476.6
CNC,2022/07/15,89.66
CNP,2022/07/15,29.076
COP,2022/07/15,80.233
CTAS,2022/07/15,385.247
CZR,2022/07/15,37.65
DG,2022/07/15,243.04
DPZ,2022/07/15,404.091
DRE,2022/07/15,56.76
DXC,2022/07/15,28.74
EWA,2022/07/15,20.68
EWC,2022/07/15,31.922
EWG,2022/07/15,22.022
EWH,2022/07/15,20.939
EWJ,2022/07/15,52.641
EWL,2022/07/15,41.27
EWQ,2022/07/15,29.303
EWT,2022/07/15,42.059
EWU,2022/07/15,28.607
EWY,2022/07/15,56.169
EWZ,2022/07/15,24.13
FTV,2022/07/15,54.782
GOOG,2022/07/15,112.767
GPC,2022/07/15,137.073
GSG,2022/07/15,21.89
HIG,2022/07/15,62.266
HIGH.L,2022/07/15,4.825
HST,2022/07/15,15.726
HYG,2022/07/15,73.131
IAU,2022/07/15,32.4
ICLN,2022/07/15,18.777
IEAA.L,2022/07/15,4.807
IEF,2022/07/15,101.554
IEFM.L,2022/07/15,707.65
IEMG,2022/07/15,46.708
IEUS,2022/07/15,46.907
IEVL.L,2022/07/15,6.616
IGF,2022/07/15,45.49
INDA,2022/07/15,40.21
IUMO.L,2022/07/15,9.459
IUVL.L,2022/07/15,7.988
IVV,2022/07/15,383.486
IWM,2022/07/15,171.408
IXN,2022/07/15,47.176
JPEA.L,2022/07/15,4.642
JPM,2022/07/15,111.128
KR,2022/07/15,46.957
LQD,2022/07/15,109.872
MCHI,2022/07/15,50.554
META,2022/07/15,164.7
MVEU.L,2022/07/15,50.47
OGN,2022/07/15,31.328
PG,2022/07/15,142.225
PPL,2022/07/15,27.108
PRU,2022/07/15,90.238
PYPL,2022/07/15,73.91
RE,2022/07/15,260.267
REET,2022/07/15,23.904
ROL,2022/07/15,35.266
ROST,2022/07/15,77.504
SEGA.L,2022/07/15,98.423
SHY,2022/07/15,81.628
SLV,2022/07/15,17.19
SPMV.L,2022/07/15,74.26
TLT,2022/07/15,114.281
UNH,2022/07/15,526.47
URI,2022/07/15,251.019
V,2022/07/15,208.792
VRSK,2022/07/15,178.233
VXX,2022/07/15,21.54
WRK,2022/07/15,38.524
XLB,2022/07/15,71.174
XLC,2022/07/15,55.158
XLE,2022/07/15,67.159
XLF,2022/07/15,31.418
XLI,2022/07/15,86.016
XLK,2022/07/15,131.676
XLP,2022/07/15,71.953
XLU,2022/07/15,68.728
XLV,2022/07/15,129.151
XLY,2022/07/15,144.142
XOM,2022/07/15,82.403
ABBV,2022/07/18,146.669
ACN,2022/07/18,266.371
AEP,2022/07/18,90.938
AIZ,2022/07/18,162.695
ALLE,2022/07/18,94.882
AMAT,2022/07/18,92.677
AMP,2022/07/18,227.377
AMZN,2022/07/18,113.76
AVB,2022/07/18,187.737
AVY,2022/07/18,163.94
AXP,2022/07/18,141.299
BDX,2022/07/18,232.661
BF-B,2022/07/18,69.84
BMY,2022/07/18,72.504
BR,2022/07/18,145.706
CARR,2022/07/18,35.248
CDW,2022/07/18,158.74
CE,2022/07/18,107.562
CHTR,2022/07/18,474.01
CNC,2022/07/18,89.72
CNP,2022/07/18,29.027
COP,2022/07/18,82.343
CTAS,2022/07/18,375.97
CZR,2022/07/18,38.6
DG,2022/07/18,243.05
DPZ,2022/07/18,404.3
DRE,2022/07/18,55.914
DXC,2022/07/18,29.01
EWA,2022/07/18,20.67
EWC,2022/07/18,32.415
EWG,2022/07/18,22.192
EWH,2022/07/18,21.117
EWJ,2022/07/18,52.741
EWL,2022/07/18,41.1
EWQ,2022/07/18,29.472
EWT,2022/07/18,41.974
EWU,2022/07/18,28.813
EWY,2022/07/18,56.594
EWZ,2022/07/18,24.158
FTV,2022/07/18,54.153
GOOG,2022/07/18,109.91
GPC,2022/07/18,136.667
GSG,2022/07/18,22.48
HIG,2022/07/18,61.199
HIGH.L,2022/07/18,4.848
HST,2022/07/18,16.11
HYG,2022/07/18,72.424
IAU,2022/07/18,32.42
ICLN,2022/07/18,19.156
IEAA.L,2022/07/18,4.798
IEF,2022/07/18,101.258
IEFM.L,2022/07/18,708.2
IEMG,2022/07/18,47.014
IEUS,2022/07/18,47.622
IEVL.L,2022/07/18,6.696
IGF,2022/07/18,45.698
INDA,2022/07/18,40
IUMO.L,2022/07/18,9.514
IUVL.L,2022/07/18,8.084
IVV,2022/07/18,380.386
IWM,2022/07/18,170.923
IXN,2022/07/18,46.798
JPEA.L,2022/07/18,4.656
JPM,2022/07/18,109.986
KR,2022/07/18,46.74
LQD,2022/07/18,109.106
MCHI,2022/07/18,51.382
META,2022/07/18,167.23
MVEU.L,2022/07/18,50.565
OGN,2022/07/18,30.574
PG,2022/07/18,140.5
PPL,2022/07/18,26.774
PRU,2022/07/18,90.561
PYPL,2022/07/18,74.13
RE,2022/07/18,258.734
REET,2022/07/18,23.805
ROL,2022/07/18,34.85
ROST,2022/07/18,78.638
SEGA.L,2022/07/18,97.606
SHY,2022/07/18,81.579
SLV,2022/07/18,17.22
SPMV.L,2022/07/18,74.24
TLT,2022/07/18,113.09
UNH,2022/07/18,516.154
URI,2022/07/18,256.212
V,2022/07/18,205.979
VRSK,2022/07/18,174.914
VXX,2022/07/18,21.91
WRK,2022/07/18,38.192
XLB,2022/07/18,71.342
XLC,2022/07/18,54.88
XLE,2022/07/18,68.696
XLF,2022/07/18,31.299
XLI,2022/07/18,85.501
XLK,2022/07/18,130.403
XLP,2022/07/18,71.253
XLU,2022/07/18,67.772
XLV,2022/07/18,126.423
XLY,2022/07/18,144.56
XOM,2022/07/18,83.924
ABBV,2022/07/19,146.836
ACN,2022/07/19,277.664
AEP,2022/07/19,91.152
AIZ,2022/07/19,166.676
ALLE,2022/07/19,99.683
AMAT,2022/07/19,97.741
AMP,2022/07/19,235.181
AMZN,2022/07/19,118.21
AVB,2022/07/19,191.88
AVY,2022/07/19,170.278
AXP,2022/07/19,146.71
BDX,2022/07/19,236.782
BF-B,2022/07/19,71.014
BMY,2022/07/19,71.914
BR,2022/07/19,150.927
CARR,2022/07/19,36.854
CDW,2022/07/19,166.554
CE,2022/07/19,113.459
CHTR,2022/07/19,482.95
CNC,2022/07/19,91.35
CNP,2022/07/19,29.213
COP,2022/07/19,85.644
CTAS,2022/07/19,383.67
CZR,2022/07/19,41.79
DG,2022/07/19,244.245
DPZ,2022/07/19,407.709
DRE,2022/07/19,58.611
DXC,2022/07/19,30.79
EWA,2022/07/19,21.161
EWC,2022/07/19,33.272
EWG,2022/07/19,23.222
EWH,2022/07/19,21.255
EWJ,2022/07/19,53.499
EWL,2022/07/19,42.24
EWQ,2022/07/19,30.568
EWT,2022/07/19,42.822
EWU,2022/07/19,29.444
EWY,2022/07/19,57.987
EWZ,2022/07/19,24.437
FTV,2022/07/19,56.478
GOOG,2022/07/19,114.62
GPC,2022/07/19,140.288
GSG,2022/07/19,22.6
HIG,2022/07/19,62.751
HIGH.L,2022/07/19,4.928
HST,2022/07/19,16.869
HYG,2022/07/19,73.382
IAU,2022/07/19,32.51
ICLN,2022/07/19,19.506
IEAA.L,2022/07/19,4.802
IEF,2022/07/19,100.793
IEFM.L,2022/07/19,717.9
IEMG,2022/07/19,47.773
IEUS,2022/07/19,48.914
IEVL.L,2022/07/19,6.823
IGF,2022/07/19,46.281
INDA,2022/07/19,40.74
IUMO.L,2022/07/19,9.514
IUVL.L,2022/07/19,8.162
IVV,2022/07/19,390.608
IWM,2022/07/19,176.954
IXN,2022/07/19,48.192
JPEA.L,2022/07/19,4.685
JPM,2022/07/19,112.712
KR,2022/07/19,46.514
LQD,2022/07/19,109.41
MCHI,2022/07/19,51.855
META,2022/07/19,175.78
MVEU.L,2022/07/19,51.06
OGN,2022/07/19,30.936
PG,2022/07/19,141.215
PPL,2022/07/19,26.98
PRU,2022/07/19,93.014
PYPL,2022/07/19,77.74
RE,2022/07/19,266.992
REET,2022/07/19,24.388
ROL,2022/07/19,36.098
ROST,2022/07/19,80.675
SEGA.L,2022/07/19,97.731
SHY,2022/07/19,81.49
SLV,2022/07/19,17.29
SPMV.L,2022/07/19,74.59
TLT,2022/07/19,112.48
UNH,2022/07/19,530.147
URI,2022/07/19,269.628
V,2022/07/19,212.391
VRSK,2022/07/19,179.399
VXX,2022/07/19,21.85
WRK,2022/07/19,39.512
XLB,2022/07/19,73.515
XLC,2022/07/19,56.831
XLE,2022/07/19,70.811
XLF,2022/07/19,32.238
XLI,2022/07/19,88.552
XLK,2022/07/19,134.381
XLP,2022/07/19,72.002
XLU,2022/07/19,68.206
XLV,2022/07/19,128.576
XLY,2022/07/19,148.989
XOM,2022/07/19,86.039
ABBV,2022/07/20,144.826
ACN,2022/07/20,279.271
AEP,2022/07/20,90.295
AIZ,2022/07/20,166.795
ALLE,2022/07/20,100.794
AMAT,2022/07/20,101.722
AMP,2022/07/20,239.083
AMZN,2022/07/20,122.77
AVB,2022/07/20,191.065
AVY,2022/07/20,171.935
AXP,2022/07/20,147.851
BDX,2022/07/20,235.52
BF-B,2022/07/20,70.517
BMY,2022/07/20,71.599
BR,2022/07/20,151.096
CARR,2022/07/20,37.072
CDW,2022/07/20,168.224
CE,2022/07/20,113.282
CHTR,2022/07/20,483.2
CNC,2022/07/20,90.16
CNP,2022/07/20,28.85
COP,2022/07/20,87.802
CTAS,2022/07/20,389.028
CZR,2022/07/20,44.25
DG,2022/07/20,245.15
DPZ,2022/07/20,408.325
DRE,2022/07/20,58.333
DXC,2022/07/20,30.8
EWA,2022/07/20,21.151
EWC,2022/07/20,33.4
EWG,2022/07/20,22.912
EWH,2022/07/20,21.186
EWJ,2022/07/20,53.729
EWL,2022/07/20,41.78
EWQ,2022/07/20,30.12
EWT,2022/07/20,42.542
EWU,2022/07/20,29.148
EWY,2022/07/20,57.562
EWZ,2022/07/20,24.186
FTV,2022/07/20,57.067
GOOG,2022/07/20,114.7
GPC,2022/07/20,141.011
GSG,2022/07/20,22.6
HIG,2022/07/20,62.563
HIGH.L,2022/07/20,4.937
HST,2022/07/20,17.085
HYG,2022/07/20,73.702
IAU,2022/07/20,32.21
ICLN,2022/07/20,19.616
IEAA.L,2022/07/20,4.811
IEF,2022/07/20,100.694
IEFM.L,2022/07/20,713.15
IEMG,2022/07/20,47.566
IEUS,2022/07/20,48.785
IEVL.L,2022/07/20,6.792
IGF,2022/07/20,45.787
INDA,2022/07/20,40.31
IUMO.L,2022/07/20,9.531
IUVL.L,2022/07/20,8.22
IVV,2022/07/20,393.026
IWM,2022/07/20,179.727
IXN,2022/07/20,48.88
JPEA.L,2022/07/20,4.729
JPM,2022/07/20,112.692
KR,2022/07/20,46.416
LQD,2022/07/20,109.292
MCHI,2022/07/20,51.441
META,2022/07/20,183.09
MVEU.L,2022/07/20,50.72
OGN,2022/07/20,31.025
PG,2022/07/20,138.774
PPL,2022/07/20,26.724
PRU,2022/07/20,93.649
PYPL,2022/07/20,80.24
RE,2022/07/20,266.566
REET,2022/07/20,24.398
ROL,2022/07/20,36.098
ROST,2022/07/20,81.977
SEGA.L,2022/07/20,97.706
SHY,2022/07/20,81.48
SLV,2022/07/20,17.19
SPMV.L,2022/07/20,75.02
TLT,2022/07/20,112.775
UNH,2022/07/20,516.254
URI,2022/07/20,274.741
V,2022/07/20,212.102
VRSK,2022/07/20,181.262
VXX,2022/07/20,21.57
WRK,2022/07/20,40.099
XLB,2022/07/20,73.644
XLC,2022/07/20,57.766
XLE,2022/07/20,71.496
XLF,2022/07/20,32.357
XLI,2022/07/20,89.235
XLK,2022/07/20,136.48
XLP,2022/07/20,71.519
XLU,2022/07/20,67.299
XLV,2022/07/20,127.306
XLY,2022/07/20,151.437
XOM,2022/07/20,86.984
ABBV,2022/07/21,144.884
ACN,2022/07/21,285.567
AEP,2022/07/21,90.373
AIZ,2022/07/21,167.162
ALLE,2022/07/21,102.629
AMAT,2022/07/21,103.324
AMP,2022/07/21,242.353
AMZN,2022/07/21,124.63
AVB,2022/07/21,192.459
AVY,2022/07/21,174.624
AXP,2022/07/21,149.092
BDX,2022/07/21,239.383
BF-B,2022/07/21,70.805
BMY,2022/07/21,71.816
BR,2022/07/21,154.454
CARR,2022/07/21,37.945
CDW,2022/07/21,170.252
CE,2022/07/21,113.017
CHTR,2022/07/21,492.74
CNC,2022/07/21,90.51
CNP,2022/07/21,28.791
COP,2022/07/21,86.079
CTAS,2022/07/21,396.866
CZR,2022/07/21,44.08
DG,2022/07/21,245.827
DPZ,2022/07/21,403.137
DRE,2022/07/21,58.82
DXC,2022/07/21,31.27
EWA,2022/07/21,21.347
EWC,2022/07/21,33.469
EWG,2022/07/21,23.022
EWH,2022/07/21,20.939
EWJ,2022/07/21,54.407
EWL,2022/07/21,42.42
EWQ,2022/07/21,30.489
EWT,2022/07/21,43.365
EWU,2022/07/21,29.267
EWY,2022/07/21,58.51
EWZ,2022/07/21,24.214
FTV,2022/07/21,58.663
GOOG,2022/07/21,115.04
GPC,2022/07/21,141.04
GSG,2022/07/21,22.17
HIG,2022/07/21,62.335
HIGH.L,2022/07/21,4.947
HST,2022/07/21,16.967
HYG,2022/07/21,74.574
IAU,2022/07/21,32.66
ICLN,2022/07/21,19.576
IEAA.L,2022/07/21,4.813
IEF,2022/07/21,101.841
IEFM.L,2022/07/21,711.45
IEMG,2022/07/21,48.098
IEUS,2022/07/21,49.709
IEVL.L,2022/07/21,6.794
IGF,2022/07/21,45.806
INDA,2022/07/21,41.29
IUMO.L,2022/07/21,9.452
IUVL.L,2022/07/21,8.162
IVV,2022/07/21,397.037
IWM,2022/07/21,180.648
IXN,2022/07/21,49.647
JPEA.L,2022/07/21,4.756
JPM,2022/07/21,113.459
KR,2022/07/21,45.511
LQD,2022/07/21,110.786
MCHI,2022/07/21,51.796
META,2022/07/21,183.17
MVEU.L,2022/07/21,50.835
OGN,2022/07/21,31.123
PG,2022/07/21,138.906
PPL,2022/07/21,26.823
PRU,2022/07/21,93.893
PYPL,2022/07/21,82.75
RE,2022/07/21,267.249
REET,2022/07/21,24.546
ROL,2022/07/21,36.217
ROST,2022/07/21,83.1
SEGA.L,2022/07/21,97.81
SHY,2022/07/21,81.707
SLV,2022/07/21,17.4
SPMV.L,2022/07/21,74.76
TLT,2022/07/21,114.723
UNH,2022/07/21,519.225
URI,2022/07/21,278.878
V,2022/07/21,214.906
VRSK,2022/07/21,184.093
VXX,2022/07/21,21.2
WRK,2022/07/21,40.568
XLB,2022/07/21,74.691
XLC,2022/07/21,57.736
XLE,2022/07/21,70.243
XLF,2022/07/21,32.564
XLI,2022/07/21,89.879
XLK,2022/07/21,138.4
XLP,2022/07/21,71.736
XLU,2022/07/21,67.476
XLV,2022/07/21,129.32
XLY,2022/07/21,154.9
XOM,2022/07/21,85.532
ABBV,2022/07/22,145.59
ACN,2022/07/22,285.567
AEP,2022/07/22,91.892
AIZ,2022/07/22,168.112
ALLE,2022/07/22,102.56
AMAT,2022/07/22,101.164
AMP,2022/07/22,242.076
AMZN,2022/07/22,122.42
AVB,2022/07/22,194.619
AVY,2022/07/22,173.899
AXP,2022/07/22,151.902
BDX,2022/07/22,240.426
BF-B,2022/07/22,70.835
BMY,2022/07/22,71.727
BR,2022/07/22,154.741
CARR,2022/07/22,38.173
CDW,2022/07/22,169.109
CE,2022/07/22,111.862
CHTR,2022/07/22,485.7
CNC,2022/07/22,90.94
CNP,2022/07/22,29.164
COP,2022/07/22,85.305
CTAS,2022/07/22,393.631
CZR,2022/07/22,42.65
DG,2022/07/22,246.694
DPZ,2022/07/22,396.807
DRE,2022/07/22,59.408
DXC,2022/07/22,31
EWA,2022/07/22,21.347
EWC,2022/07/22,33.243
EWG,2022/07/22,22.912
EWH,2022/07/22,20.791
EWJ,2022/07/22,54.577
EWL,2022/07/22,42.3
EWQ,2022/07/22,30.369
EWT,2022/07/22,43.11
EWU,2022/07/22,29.198
EWY,2022/07/22,57.769
EWZ,2022/07/22,24.241
FTV,2022/07/22,58.294
GOOG,2022/07/22,108.36
GPC,2022/07/22,142.96
GSG,2022/07/22,21.92
HIG,2022/07/22,63.047
HIGH.L,2022/07/22,5.011
HST,2022/07/22,16.672
HYG,2022/07/22,74.477
IAU,2022/07/22,32.75
ICLN,2022/07/22,19.466
IEAA.L,2022/07/22,4.894
IEF,2022/07/22,103.007
IEFM.L,2022/07/22,712.8
IEMG,2022/07/22,47.625
IEUS,2022/07/22,49.65
IEVL.L,2022/07/22,6.782
IGF,2022/07/22,46.133
INDA,2022/07/22,41.12
IUMO.L,2022/07/22,9.571
IUVL.L,2022/07/22,8.191
IVV,2022/07/22,393.501
IWM,2022/07/22,177.766
IXN,2022/07/22,49.029
JPEA.L,2022/07/22,4.808
JPM,2022/07/22,112.908
KR,2022/07/22,45.472
LQD,2022/07/22,111.64
MCHI,2022/07/22,50.604
META,2022/07/22,169.27
MVEU.L,2022/07/22,51.21
OGN,2022/07/22,31.319
PG,2022/07/22,141.126
PPL,2022/07/22,26.912
PRU,2022/07/22,93.346
PYPL,2022/07/22,81.05
RE,2022/07/22,268.93
REET,2022/07/22,24.743
ROL,2022/07/22,36.128
ROST,2022/07/22,82.732
SEGA.L,2022/07/22,98.856
SHY,2022/07/22,81.915
SLV,2022/07/22,17.14
SPMV.L,2022/07/22,75.25
TLT,2022/07/22,116.652
UNH,2022/07/22,518.182
URI,2022/07/22,273.396
V,2022/07/22,212.43
VRSK,2022/07/22,184.163
VXX,2022/07/22,21.4
WRK,2022/07/22,40.422
XLB,2022/07/22,74.158
XLC,2022/07/22,55.736
XLE,2022/07/22,69.665
XLF,2022/07/22,32.376
XLI,2022/07/22,89.592
XLK,2022/07/22,136.49
XLP,2022/07/22,72.21
XLU,2022/07/22,68.403
XLV,2022/07/22,128.784
XLY,2022/07/22,154.005
XOM,2022/07/22,84.879
ABBV,2022/07/25,147.306
ACN,2022/07/25,286.836
AEP,2022/07/25,93.305
AIZ,2022/07/25,170.311
ALLE,2022/07/25,102.183
AMAT,2022/07/25,100.498
AMP,2022/07/25,243.044
AMZN,2022/07/25,121.14
AVB,2022/07/25,193.922
AVY,2022/07/25,173.384
AXP,2022/07/25,152.676
BDX,2022/07/25,240.922
BF-B,2022/07/25,70.914
BMY,2022/07/25,71.619
BR,2022/07/25,153.513
CARR,2022/07/25,37.905
CDW,2022/07/25,169.447
CE,2022/07/25,113.649
CHTR,2022/07/25,478.98
CNC,2022/07/25,91.93
CNP,2022/07/25,29.557
COP,2022/07/25,89.099
CTAS,2022/07/25,393.572
CZR,2022/07/25,42.18
DG,2022/07/25,246.604
DPZ,2022/07/25,385.596
DRE,2022/07/25,59.746
DXC,2022/07/25,31.16
EWA,2022/07/25,21.612
EWC,2022/07/25,33.696
EWG,2022/07/25,23.002
EWH,2022/07/25,21.028
EWJ,2022/07/25,54.567
EWL,2022/07/25,42.5
EWQ,2022/07/25,30.698
EWT,2022/07/25,43.212
EWU,2022/07/25,29.611
EWY,2022/07/25,58.076
EWZ,2022/07/25,25.2
FTV,2022/07/25,58.184
GOOG,2022/07/25,108.21
GPC,2022/07/25,142.999
GSG,2022/07/25,22.31
HIG,2022/07/25,64.046
HIGH.L,2022/07/25,5.002
HST,2022/07/25,17.046
HYG,2022/07/25,74.458
IAU,2022/07/25,32.65
ICLN,2022/07/25,19.715
IEAA.L,2022/07/25,4.891
IEF,2022/07/25,102.642
IEFM.L,2022/07/25,715.6
IEMG,2022/07/25,47.832
IEUS,2022/07/25,50.032
IEVL.L,2022/07/25,6.83
IGF,2022/07/25,46.588
INDA,2022/07/25,41.07
IUMO.L,2022/07/25,9.631
IUVL.L,2022/07/25,8.194
IVV,2022/07/25,393.907
IWM,2022/07/25,178.687
IXN,2022/07/25,48.74
JPEA.L,2022/07/25,4.811
JPM,2022/07/25,113.361
KR,2022/07/25,44.951
LQD,2022/07/25,110.697
MCHI,2022/07/25,50.84
META,2022/07/25,166.65
MVEU.L,2022/07/25,51.175
OGN,2022/07/25,32.142
PG,2022/07/25,142.083
PPL,2022/07/25,27.424
PRU,2022/07/25,94.675
PYPL,2022/07/25,81.65
RE,2022/07/25,270.779
REET,2022/07/25,24.802
ROL,2022/07/25,36.148
ROST,2022/07/25,82.126
SEGA.L,2022/07/25,98.662
SHY,2022/07/25,81.846
SLV,2022/07/25,16.98
SPMV.L,2022/07/25,75.125
TLT,2022/07/25,115.51
UNH,2022/07/25,526.192
URI,2022/07/25,276.924
V,2022/07/25,212.997
VRSK,2022/07/25,182.16
VXX,2022/07/25,21.15
WRK,2022/07/25,40.745
XLB,2022/07/25,74.464
XLC,2022/07/25,55.546
XLE,2022/07/25,72.221
XLF,2022/07/25,32.584
XLI,2022/07/25,90.018
XLK,2022/07/25,135.625
XLP,2022/07/25,72.565
XLU,2022/07/25,69.26
XLV,2022/07/25,129.459
XLY,2022/07/25,152.681
XOM,2022/07/25,87.705
ABBV,2022/07/26,147.944
ACN,2022/07/26,282.761
AEP,2022/07/26,93.908
AIZ,2022/07/26,170.291
ALLE,2022/07/26,101.866
AMAT,2022/07/26,98.418
